open_time,close_time,open,high,low,close,volume,quote_volume,symbol,rsi_1h,oi_time,oi_contracts,oi_value_now,current_price_change_pct_24h,current_volume_24h,market_provider
2026-04-14 09:00:00+00:00,2026-04-14 09:59:59.999000+00:00,74729.9,74800.0,74405.3,74470.2,201850,15082446.1108,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 10:00:00+00:00,2026-04-14 10:59:59.999000+00:00,74477.5,74579.4,74313.3,74332.0,210047,15626686.2981,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 11:00:00+00:00,2026-04-14 11:59:59.999000+00:00,74327.1,74439.3,74290.5,74361.2,82112,6106377.8063,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 12:00:00+00:00,2026-04-14 12:59:59.999000+00:00,74361.2,74477.6,74257.8,74436.3,211222,15706200.9927,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 13:00:00+00:00,2026-04-14 13:59:59.999000+00:00,74436.4,75486.2,74389.3,75482.0,801977,60156981.8336,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 14:00:00+00:00,2026-04-14 14:59:59.999000+00:00,75482.0,75997.9,74967.4,74967.4,648604,49007917.7696,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 15:00:00+00:00,2026-04-14 15:59:59.999000+00:00,74968.9,75399.9,74513.2,75287.0,597255,44754320.3378,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 16:00:00+00:00,2026-04-14 16:59:59.999000+00:00,75273.9,75666.9,74470.3,74612.2,272892,20525082.3481,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 17:00:00+00:00,2026-04-14 17:59:59.999000+00:00,74600.0,74910.0,74214.4,74704.3,391158,29170450.6403,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 18:00:00+00:00,2026-04-14 18:59:59.999000+00:00,74734.9,74769.6,73788.8,74065.8,255104,18918088.5436,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 19:00:00+00:00,2026-04-14 19:59:59.999000+00:00,74063.2,74365.6,73847.8,74192.6,342789,25425033.0108,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 20:00:00+00:00,2026-04-14 20:59:59.999000+00:00,74192.6,74415.1,73986.2,74079.1,139603,10363486.626,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 21:00:00+00:00,2026-04-14 21:59:59.999000+00:00,74079.0,74300.0,73922.3,74254.2,114267,8464062.7012,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 22:00:00+00:00,2026-04-14 22:59:59.999000+00:00,74245.8,74357.5,73791.3,74012.0,164326,12172017.7382,BTCUSDT,,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-14 23:00:00+00:00,2026-04-14 23:59:59.999000+00:00,74012.0,74239.5,73986.3,74135.4,103967,7706715.3884,BTCUSDT,34.69588302618652,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 00:00:00+00:00,2026-04-15 00:59:59.999000+00:00,74126.0,74667.6,74111.0,74548.0,201605,15022503.7146,BTCUSDT,42.42763761833808,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 01:00:00+00:00,2026-04-15 01:59:59.999000+00:00,74547.9,74773.7,74481.1,74595.1,78852,5885988.6262,BTCUSDT,43.2535848415823,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 02:00:00+00:00,2026-04-15 02:59:59.999000+00:00,74594.2,74672.7,74167.7,74302.7,159655,11862452.8367,BTCUSDT,39.46806738955979,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 03:00:00+00:00,2026-04-15 03:59:59.999000+00:00,74308.6,74356.1,74162.9,74330.4,57906,4300246.9345,BTCUSDT,40.00375829766078,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 04:00:00+00:00,2026-04-15 04:59:59.999000+00:00,74330.4,74431.7,74250.0,74336.0,106208,7894951.5516,BTCUSDT,40.11913304323285,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 05:00:00+00:00,2026-04-15 05:59:59.999000+00:00,74314.2,74422.8,73850.2,74010.4,120482,8918853.0799,BTCUSDT,35.80750024950467,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 06:00:00+00:00,2026-04-15 06:59:59.999000+00:00,74000.7,74040.8,73852.0,73890.2,89783,6640261.2396,BTCUSDT,34.34026865522283,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 07:00:00+00:00,2026-04-15 07:59:59.999000+00:00,73878.3,74005.2,73504.3,73727.8,368753,27182509.7248,BTCUSDT,32.40810233025829,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 08:00:00+00:00,2026-04-15 08:59:59.999000+00:00,73727.9,74177.5,73669.0,74100.2,158812,11750782.2003,BTCUSDT,40.65404438144598,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 09:00:00+00:00,2026-04-15 09:59:59.999000+00:00,74100.2,74172.1,73902.1,73997.8,69554,5147268.0505,BTCUSDT,39.236581267407736,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 10:00:00+00:00,2026-04-15 10:59:59.999000+00:00,73990.0,74250.0,73773.4,73839.8,168709,12483679.9568,BTCUSDT,37.08785291227246,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 11:00:00+00:00,2026-04-15 11:59:59.999000+00:00,73840.1,74247.0,73840.1,74185.6,161260,11943561.7072,BTCUSDT,44.279933816258215,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 12:00:00+00:00,2026-04-15 12:59:59.999000+00:00,74185.7,74461.6,74034.5,74266.0,127794,9488873.1327,BTCUSDT,45.830501106754454,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 13:00:00+00:00,2026-04-15 13:59:59.999000+00:00,74250.1,74422.1,73800.2,74042.6,165580,12264505.7373,BTCUSDT,42.30753458512594,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 14:00:00+00:00,2026-04-15 14:59:59.999000+00:00,74042.6,74492.9,73810.9,74121.3,212387,15751209.6303,BTCUSDT,43.94233654327199,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 15:00:00+00:00,2026-04-15 15:59:59.999000+00:00,74140.5,74288.6,73570.2,73832.8,272763,20149472.6228,BTCUSDT,39.52121818158931,,,,1.6099999999999999,365663638.7298,kucoin
2026-04-15 16:00:00+00:00,2026-04-15 16:59:59.999000+00:00,73826.8,74158.5,73741.3,73915.7,105176,7781939.9037,BTCUSDT,41.34734146776234,,,,1.6099999999999999,365663638.7298,kucoin
